Data;"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
RRRP3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ALPA4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ABEV3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
AMER3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ASAI3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
AZUL4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
B3SA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BIDI11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BPAN4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BBSE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BRML3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BBDC3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BBDC4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BRAP4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BBAS3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BRKM5";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BRFS3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BPAC11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CRFB3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CCRO3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CMIG4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CESP6";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CIEL3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
COGN3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CPLE6";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CSAN3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CPFE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CMIN3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CVCB3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CYRE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
DXCO3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ECOR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ELET3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ELET6";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
EMBR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ENBR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ENGI11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ENEV3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
EGIE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
EQTL3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
EZTC3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
FLRY3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
GGBR4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
GOAU4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
GOLL4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
NTCO3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SOMA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
HAPV3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
HYPE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
IGTI11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
IRBR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ITSA4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ITUB4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
JBSS3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
KLBN11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
LIGT3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
RENT3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
LCAM3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
LWSA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
AMAR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
LREN3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
MGLU3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
MRFG3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CASH3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BEEF3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
MOVI3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
MRVE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
MULT3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PCAR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PETR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PETR4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PRIO3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PETZ3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PSSA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
POSI3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
QUAL3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
RADL3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
RDOR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
RAIL3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SBSP3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SANB11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
STBP3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CSNA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SLCE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SULA11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SUZB3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
VIVT3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
TIMS3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
TOTS3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
UGPA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
USIM5";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
VALE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
VIIA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
VBBR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
WEGE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
YDUQ3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
IBOV"
Dez-1971;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19,630
Jan-1972;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-13,591
Fev-1972;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4,987
Mar-1972;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-9,379
Abr-1972;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-6,384
Mai-1972;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3,877
Jun-1972;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-14,236
Jul-1972;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-14,263
Ago-1972;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22,274
Set-1972;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-9,147
Out-1972;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-15,651
Nov-1972;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6,219
Dez-1972;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-5,005
Jan-1973;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-1,292
Fev-1973;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-4,834
Mar-1973;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11,217
Abr-1973;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28,069
Mai-1973;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-8,618
Jun-1973;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-0,976
Jul-1973;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3,202
Ago-1973;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8,990
Set-1973;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-2,774
Out-1973;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-7,508
Nov-1973;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-4,221
Dez-1973;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-10,678
Jan-1974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10,342
Fev-1974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9,458
Mar-1974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11,626
Abr-1974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-20,197
Mai-1974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-4,586
Jun-1974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-0,277
Jul-1974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14,087
Ago-1974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-0,487
Set-1974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-12,490
Out-1974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-4,104
Nov-1974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17,218
Dez-1974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19,585
Jan-1975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2,082
Fev-1975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-1,360
Mar-1975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,276
Abr-1975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,893
Mai-1975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14,169
Jun-1975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30,430
Jul-1975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9,744
Ago-1975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-12,213
Set-1975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8,357
Out-1975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-6,924
Nov-1975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-4,002
